τὸ	μελανόχρων	couleur noire	μελανόχρως	des : ως, ων, gens : ωτος (ὁ, ἡ) 
τὸ	μέλαν	le cœur noir du chêne, ou le noir de la prunelle des yeux ou noir pour se teindre ou écrire et peindre	μέλας	des : αινα, αν gens : μέλανος, αίνης, ανος 
τὰ	μέλανα	taches noires	μέλας	des : αινα, αν gens : μέλανος, αίνης, ανος 
ἡ	μέλαινα	la bile	μέλας	des : αινα, αν gens : μέλανος, αίνης, ανος 
ὁ	μελικός	poète lyrique	μελικός	des : ή, όν, 
τὸ	μελισσόϐοτον	mélisse	μελισσόϐοτος	des : ος, ον, 
ὁ	μελισσοκόμος	apiculteur	μελισσοκόμος	des : ος, ον, 
ὁ	μελισσοτρόφος	apiculteur	μελισσοτρόφος	des : ος, ον, 
ἡ	Μελιτώδης	la déesse au miel, Perséphonè	μελιτώδης	des : ης, ες 
οἱ	Μενδαῖοι	les habitants de Mendè	Μενδαῖος	gens : ου adj. m. 
τὸ	μεσαῖον	le milieu	μεσαῖος	des : α, ον, 
τὸ	μεσευθύ	le nombre du milieu, dans la philosophie pythagoricienne le nombre 6 moyen entre 2 et 10	μεσευθύς	gens : έος (ὁ) 
adv.	μεσαμέριον	à midi	*μεσημέριος	des : ος, ον adv. 
ἡ	μεσόγαιος	> μεσόγαια	μεσόγαιος	des : ος, ον, 
τὸ	μεσόγαιον	> μεσόγαια	μεσόγαιος	des : ος, ον, 
τὸ	μεσόγραφον	ligne moyenne proportionnelle	μεσόγραφος	des : ος, ον 
τὰ	μεσοδάκτυλα	l'intervalle entre les doigts.	μεσοδάκτυλος	des : ος, ον 
τὰ	μεσόκοιλα	> μεσόδμη	μεσόκοιλος	des : ος, ον, 
τὸ	μεσονύκτιον	le milieu de la nuit, minuit	μεσονύκτιος	des : ος, ον, 
ὁ	μεσόνυξ	une des sept planètes dans le système pythagoricien	μεσόνυξ	gens : υχος (ὁ, ἡ) 
τὸ	μεσοπλεύριον	l'intervalle entre les côtes.	μεσοπλεύριος	des : ος, ον, 
τὰ	μεσοπόρφυρα	vêtements dont le fond est de couleur pourpre	μεσοπόρφυρος	des : ος, ον 
τὸ	μεσόχωρον	l'espace au milieu, le milieu	μεσόχωρος	des : ος, ον, 
οἱ	Μεσσάπιοι	les Messapies	Μεσσάπιος	des : α, ον, 
οἱ	Μεσσάπιοι	les Messapies	Μεσσάπιος	des : α, ον, 
τὰ	μεταδόρπια	le repas du soir.	μεταδόρπιος	des : ος, ον, 
τὸ	μεταδοτικόν	libéralité	μεταδοτικός	des : ή, όν, 
τὸ	μετακόσμιον	les espaces entre les mondes	μετακόσμιος	des : ος, ον, 
τὰ	μετακόσμια	les espaces entre les mondes	μετακόσμιος	des : ος, ον, 
τὸ	μεταμάζιον	l'espace entre les seins, la poitrine	μεταμάζιος	des : ος, ον, 
οἱ	Μέτελλοι	les Métellus	Μέτελλος	gens : ου (ὁ) 
τὰ	μετέωρα	les espaces, les phénomènes ou les corps célestes	μετέωρος	des : ος, ον, 
τὰ	μετέωρα	les régions élevées d'un pays	μετέωρος	des : ος, ον, 
ἡ	μετεωροσκοπική	l'art d'observer les phénomènes célestes	μετεωροσκοπικός	des : ή, όν, 
αἱ	Μετονομασίαι	les Changements de nom (titre d’un ouvrage de Nicanor)	μετονομασία	gens : ας (ἡ) 
τὸ	μετοχικόν	le participe	μετοχικός	des : ή, όν, 
ἡ	μετρητική	l'art de mesurer	μετρητικός	des : ή, όν, 
ἡ	μετρική	la métrique	μετρικός	des : ή, όν, 
ὁ	μετρικός	qui écrit sur la versification, métricien	μετρικός	des : ή, όν, 
τὸ	μετριοπαθές	> μετριοπάθεια	μετριοπαθής	des : ής, ές 
τὸ	μέτριον	la juste mesure	μέτριος	des : α ος, ον, 
τὰ	μέτρια	la juste mesure	μέτριος	des : α ος, ον, 
τὸ	μέτριον	vie de durée ordinaire	μέτριος	des : α ος, ον, 
τὰ	μέτρια	modération de vie, vie modeste	μέτριος	des : α ος, ον, 
οἱ	Μήδειοι	les Mèdes	2 Μήδειος	des : α, ον, 
ὁ	μηδείς	celui qui n'est rien	μηδείς	des : μηδεμία, μηδέν, gens : μηδενός, μηδεμίας, μηδενός, adv. 
τὸ	μηδέν	ce qui n'est rien, le néant	μηδείς	des : μηδεμία, μηδέν, gens : μηδενός, μηδεμίας, μηδενός, adv. 
adv.	μηδέν	en rien, en aucune manière	μηδείς	des : μηδεμία, μηδέν, gens : μηδενός, μηδεμίας, μηδενός, adv. 
ἡ	Μηδική	la Médie	Μηδικός	des : ή, όν, 
τὰ	Μηδικά	les guerres Médiques	Μηδικός	des : ή, όν, 
οἱ	Μηθυμναῖοι	les habitants de Méthymne	Μηθυμναῖος	des : α, ον, 
ἡ	Μηθυμναία	le territoire de Méthymne	Μηθυμναῖος	des : α, ον, 
τὸ	μηκώνειον	suc de pavot	μηκώνειος	des : ος, ον, 
ἡ	Μηλιάς	terre de Mèlos	2 Μηλιάς	gens : άδος adj. f. 
οἱ	Μηλιεῖς	les habitants de Mèlos	Μηλιεύς	gens : έως adj. m. 
οἱ	Μηλιῆς	les habitants de Mèlos	Μηλιεύς	gens : έως adj. m. 
ἡ	Μηλίς	le territoire de Mèlis, la Mélide	1 Μηλίς	gens : ίδος, adj. f. 
ἡ	Μηλίς	terre de Mèlos (sorte d’argile)	2 Μηλίς	gens : ίδος, adj. f. 
ἡ	Μῃονίη	> Μαιονία	Μῃόνιος	des : η, ον, 
ἡ	μηριαία	cuisse d'un cheval ou d'un chien	μηριαῖος	des : α, ον, 
τὰ	μηρυκάζοντα	les ruminants.	μηρυκάζω	
ἡ	Μιθριδάτειος	contrepoison employé par Mithridate, contrepoison	Μιθριδάτειος	des : ος, ον, 
adv.	μικκόν	un peu.	μικκός	des : ά, όν, adv. 
τὸ	μικροπολιτικόν	condition de petite ville	μικροπολιτικός	des : ή, όν 
ὁ	Μιλήσιος	Milésien	Μιλήσιος	des : ος, ον subst. 
ἡ	Μιλησία	le territoire de Milet	Μιλήσιος	des : ος, ον subst. 
οἱ	Μιλτιάδαι	des hommes comme Miltiade	Μιλτιάδης	gens : ου (ὁ) 
τὸ	μίλτινον	vermillon	μίλτινος	des : η, ον 
τὸ	μινυανθές	trèfle d'eau	μινυανθής	des : ής, ές 
ὁ	Μινύης	un Minye	1 Μινύης	subst. adj. m. 
τὸ	μισθοφορικόν	troupe de soldats mercenaires	μισθοφορικός	des : ή, όν, 
τὸ	μισοϐάρϐαρον	haine de l'étranger	μισοϐάρϐαρος	des : ος, ον 
τὸ	μισόθηρον	aversion pour la chasse	μισόθηρος	des : ος, ον 
οἱ	Μιτυληναῖοι	les Mityléniens	Μιτυληναῖος	des : α, ον 
ὁ	μνηστήρ	celui qui recherche en mariage, prétendant	μνηστήρ	gens : ῆρος (ὁ) 
αἱ	Μοῖραι	les Destinées (les Parques) Klôthô, Lakhésis Atropos	Μοῖρα	gens : ας (ἡ) 
ἡ	Μολοσσίς	le pays des Molosses	Μολοσσίς	gens : ίδος adj. f. 
ὁ	μόναρχος	monarque, chef souverain ; chef militaire	μόναρχος	des : ος, ον, 
ἡ	μουσουργός	chanteur, chanteuse	μουσουργός	des : ός, όν, 
τὰ	μυθικά	recueil de légendes	μυθικός	des : ή, όν 
τὸ	μυθῶδες	caractère fabuleux d'une chose	μυθώδης	des : ης, ες 
ἡ	μύουρος	queue de rat	μύουρος	des : ος, ον, 
τὸ	μυοφόνον	aconit, « mort-aux-rats »	μυοφόνος	des : ος, ον, 
ὁ	μύρρινος	myrte	μύρρινος	des : η, ον 
τὸ	μύρρινον	sommet de la tête (où l'on posait la couronne de myrte) extrémité du membre viril	μύρρινος	des : η, ον 
οἱ	Μυσοί	les Mysiens	Μυσός	gens : οῦ adj. m. 
τὰ	μυστικά	les cérémonies des mystères	μυστικός	des : ή, όν, 
οἱ	Μυτιληναῖοι	les habitants de Mytilène, les Mytiléniens	Μυτιληναῖος	des : α, ον 
τὸ	μῶρον	désir impur	μωρός	des : ά, όν, α, ον, subst. 
ὁ	νάννος	sorte de pâtisserie	νάννος	des : η, ον 
οἱ	Νάξιοι	les habitants de Naxos	1 Νάξιος	des : α, ον subst. 
οἱ	Νάξιοι	les habitants de Naxos	1 Νάξιος	des : α, ον subst. 
τὰ	ναυκληρικά	genre de vie d'un pilote	ναυκληρικός	des : ή, όν 
ὁ	ναυκληρικός	pilote	ναυκληρικός	des : ή, όν 
τὰ	ναύλοχα	rade, port	ναύλοχος	des : ος, ον, 
τὸ	ναυπηγικόν	l'art de construire des navires	ναυπηγικός	des : ή, όν, 
ὁ	νεανίας	jeune homme	νεανίας	gens : οῦ (ὁ) subst. adj. m. 
ἡ	νειαίρη	le bas-ventre	νείαιρα	gens : ας adj. f. 
τὰ	Νειλῷα	la fête du Nil	Νειλῷος	des : η, ον, 
ἡ	νειός	terre nouvellement labourée ou jachère	νειός	adj. f. 
οἱ	νέκυες	les morts	νέκυς	des : gens : υος, (ὁ, ἡ) subst. 
τὰ	Νέμεια	les jeux Néméens	Νέμειος	des : α, ον, 
οἱ	νέοι	les jeunes	νέος	des : α, ον, adv. 
τὸ	νέον	inexpérience de la jeunesse	νέος	des : α, ον, adv. 
οἱ	νεώτεροι	les plus jeunes, les hommes de recrue	νέος	des : α, ον, adv. 
adv.	νέον	nouvellement, fraîchement, récemment, dernièrement, ne... que depuis peu	νέος	des : α, ον, adv. 
τὸ	νέον	récemment	νέος	des : α, ον, adv. 
οἱ	Νεστορίδαι	les fils de Nestor (Antilokhos et Thrasymèdès)	Νεστορίδης	gens : ου (ὁ) 
τὸ	νευροειδές	sorte de plante	νευροειδής	des : ής, ές, 
τὰ	νευρόσπαστα	sorte de marionnettes	νευρόσπαστος	des : ος, ον, 
τὸ	νηκτόν	la faculté de nager	νηκτός	des : ή, όν, 
ἡ	νηοπόλος	prêtresse	νηοπόλος	des : ος, ον, 
τὸ	νήπιον	enfant en bas âge	νήπιος	des : α, ον, 
τὰ	νηχόμενα	les poissons	νήχω	
τὸ	νικητήριον	le prix de la victoire	νικητήριος	des : α, ον 
τὰ	νικητήρια	prix de la victoire	νικητήριος	des : α, ον 
τὰ	νίπτρα	chant de l'Odyssée	νίπτρον	gens : ου (τὸ) 
αἱ	νόθαι	les fausses côtes	νόθος	des : η, ον, 
τὰ	νόμαια	coutumes, usage	νόμαιος	des : α, ον, 
οἱ	Νομάδες	les Numides	Νομάς	gens : άδος (ὁ, ἡ) 
ἡ	νομοθετική	fonction de législateur	νομοθετικός	des : ή, όν 
τὸ	νοτερόν	l'humidité	νοτερός	des : ά, όν, 
οἱ	Νοτιεῖς	les habitants de Notion	Νοτιεύς	gens : έως (ὁ) 
ἡ	νουθετητική	l'art d'avertir	νουθετητικός	des : ή, όν, 
τὰ	νυκτέλια	fêtes nocturnes de Bacchus	νυκτέλιος	des : ος, ον, 
ὁ	νυκτοφυλακῶν	le commandant de la garde de nuit	νυκτοφυλακέω	
τὰ	νυμφεῖα	cérémonie nuptiale, mariage ou la fiancée, la mariée.	νυμφεῖος	des : α, ον, 
ἡ	νυμφοπόνος	femme de chambre	νυμφοπόνος	des : ος, ον, 
τὸ	νῦν	en ce moment	νῦν	adv. 
τὰ	νῦν	en ce moment	νῦν	adv. 
τὸ	νυχθήμερον	durée d'un jour et d'une nuit, de 24~heures	νυχθήμερος	des : ος, ον, 
οἱ	Νωρϐανοί	des hommes comme Norbanus	Νωρϐανός	gens : οῦ (ὁ) 
τὸ	νωτοφόρον	bête de somme	νωτοφόρος	des : ος, ον, 
τὸ	νωχελές	l'arrière-faix	νωχελής	des : ής, ές, 
τὸ	ξεινήϊον	présent d’hospitalité, d’où accueil hospitalier	ξεινήϊος	des : ος, ον, subst. 
ἡ	ξυλουργική	le métier de menuisier, de charpentier (v.)	ξυλουργικός	des : ή, όν 
τὰ	ξυλοφόρια	la fête des Rameaux	ξυλοφόριος	des : ος, ον 
adv.	ξυνά	en commun	ξυνός	des : ή, όν adv. 
οἱ	Οʹ	les Septante, les 70~traducteurs grecs de la Bible.	Ο, ο	
τὸ	ὀγκηρόν	l'enflure	ὀγκηρός	des : ά, όν, 
τὰ	ὁδαῖα	marchandises que l'on transporte, cargaison	ὁδαῖος	des : α, ον
ὁ	ὁδίτης	voyageur	ὁδίτης	gens : ου subst. adj. m. 
adv.	ὀδυρτά	d'une façon lamentable	ὀδυρτός	des : ή, όν, adv. 
τὸ	Οἰδιπόδειον	sanctuaire consacré à Œdipe	Οἰδιπόδειος	des : ος, ον 
ἡ	οἰέη	peau de brebis	οἴεος	des : η, ον, subst. 
τὸ	οἰκετικόν	les gens, les domestiques	οἰκετικός	des : ή, όν, 
οἱ	οἰκογενεῖς	les esclaves nés dans la maison	οἰκογενής	des : ής, ές, 
ὁ	οἰκονόμος	administrateur de son propre bien, intendant privé	οἰκονόμος	des : ος, ον, subst. 
ἡ	οἰκονόμος	intendante	οἰκονόμος	des : ος, ον, subst. 
τὰ	οἰκούρια	salaire pour la garde d'une maison	οἰκούριος	des : α, ον, subst. 
adv.	οἴκτιστα	de la manière la plus lamentable	οἴκτιστος	des : η, ον, adv. 
οἱ	Οἰνεΐδαι	les descendants d'Œnée	Οἰνείδης	gens : ου (ὁ) 
οἱ	Οἰταῖοι	les habitants de la région de l'Œta	Οἰταῖος	des : α, ον, 
ἡ	οἰωνιστική	la science des augures	οἰωνιστικός	des : ή, όν, 
ἡ	οἰωνοσκοπική	la science des augures	οἰωνοσκοπικός	des : ή, όν, 
τὸ	ὀκτάεδρον	octaèdre	ὀκτάεδρος	des : ος, ον, 
ἡ	ὀκτήρης	vaisseau à huit rangs de rames	ὀκτήρης	des : ης, ες, subst. 
τὸ	ὀλιγαρκές	tempérance	ὀλιγαρκής	des : ής, ές 
τὸ	ὀλιγόχλωρον	le câprier	ὀλιγόχλωρος	des : ος, ον subst. 
ἡ	ὁλκαῖα	queue traînante d'un animal	ὁλκαῖος	des : α, ον,
οἱ	ὀλωλότες	ceux qui ont succombé, les morts	ὄλλυμι	
ὁ	ὁλοίτροχος	bloc de pierre	ὁλοίτροχος	des : ος, ον, subst. 
ὁ	ὁλόπυρος	blé cuit sans être moulu	ὁλόπυρος	des : ος, ον 
adv.	ὀλοφυδνά	en se lamentant	ὀλοφυδνός	des : ή, όν, adv. 
ὁ	Ὀλύμπιος	l'Olympien, Zeus	Ὀλύμπιος	des : α ος, ον, 
ἡ	Ὀλυνθία	le territoire d'Olynthe	Ὀλύνθιος	gens : ου, adj. m. 
οἱ	Ὀλύνθιοι	les Olynthiens	Ὀλύνθιος	gens : ου, adj. m. 
τὸ	ὁμαλές	plaine	ὁμαλής	des : ής, ές
τὰ	ὁμαλῆ	plaine	ὁμαλής	des : ής, ές
οἱ	Ὀμϐρικοί	les Ombriens, habitants de l'Ombrie.	Ὀμϐρικός	des : ή, όν, 
ἡ	ὁμιλητική	l'art de vivre en société	ὁμιλητικός	des : ή, όν
τὸ	ὁμοιοτέλευτον	similitude de désinences de deux ou plusieurs membres de phrase consécutifs	ὁμοιοτέλευτος	des : ος, ον, subst. 
οἱ	ὁμοτράπεζοι	les commensaux du roi	ὁμοτράπεζος	des : ος, ον
ἡ	ὀμφαίη	la divinité prophétique	ὀμφαῖος	des : α, ον, subst. 
τὸ	ὀμφάκινον	manteau de la couleur d'une figue encore verte	ὀμφάκινος	des : η, ον 
ἡ	ὀμφακῖτις	sorte de noix de galle	ὀμφακῖτις	gens : ίτιδος subst. adj. 
adv.	ὀνήϊστον	de la manière la plus profitable	2 *ὄνειος	des : ος, ον, adv. 
τὸ	ὀνειροπολικόν	l'art d'interpréter les songes	ὀνειροπολικός	des : ή, όν, subst. 
τὸ	ὀνομαστικόν	vocabulaire	ὀνομαστικός	des : ή, όν, 
τὰ	ὀνοματικά	les noms substantifs	ὀνοματικός	des : ή, όν 
ὁ	ὀξίνης	vin aigri	ὀξίνης	gens : ου subst. adj. m. 
ὁ	ὀξίνης	homme acerbe, caractère maussade	ὀξίνης	gens : ου subst. adj. m. 
τὸ	ὀξύγλυκυ	boisson faite de vinaigre et de miel	ὀξύγλυκυς	des : εια, υ 
τὸ	ὀξύμωρον	ingénieuse alliance de mots contradictoires	ὀξύμωρος	des : ος, ον 
τὸ	ὀξύρροπον	véhémence du discours	ὀξύρροπος	des : ος, ον, subst. 
ὁ	ὀξύρυγχος	sorte d'esturgeon	ὀξύρυγχος	des : ος, ον, subst. 
