Θηρογόνος	Θηρόγονος	Thèrogonos, mt. près de l’Hydaspe dans l’Inde		45
Θῆσσα1	Θῆττα	subst. femme mercenaire / adj. f. de mercenaire, de thète		57
Θίϐρων	Θίμϐρων	Thibrôn		7
Θίσϐη	Θίσϐαι	Thisbè ou Thisbes		17
Θρᾷσσα	Θρᾷττα	adj. f. de Thrace / subst. femme thrace		39
θράσσω	θράττω	causer du trouble, troubler, abs. / détruire (cf. θραύω)		56
Θράσυλλος	Θρασύλος	Thrasyllos ou Thrasylos		23
θρασυμήχανος	θρασυμάχανος	aux desseins hardis		19
θρῖναξ	θρίναξ	fourche à trois pointes, pour remuer le fourrage,		49
θρίσσα	θρίττα	alose, poisson rempli d’arêtes très fines,		42
θρυγονάω	τρυγονάω	gratter ou frapper à (la porte)		31
θρυλέω	θρυλλέω	murmurer, chuchoter / p. suite, répéter sans cesse ou partout, redire à satiété		79
θρυλλέω	θρυλλημα, θρυλλιγμα, θρυλλίζω, θρυλλίσσω, θρυλλος	mauv. écrit. p. θρυλέω, θρύλημα, etc.		37
θυεία	θυΐα	mortier, vase à piler / bassin pour jouer au cottabe		52
θυείδιον	θυίδιον	dim. de θυεία		13
θυηπολία	θυηπολίη	sacrifice / rites mystiques, initiation		39
Θυῖα1	Θυίη	Thyia, fille de Képhissos,		26
θύλημα	θυλήματα	offrandes pour un sacrifice, sacrifice		38
Θύμϐρα	Θύμϐρη	Thymbra (auj. vallée de Thymbrek) lieu de Troade,		49
θυοσκέω	θυοσκοέω	offrir un sacrifice, sacrifier		30
Θυσσός	Θύσσος	Thyssos (p.-ê. près de Dhokhiori ou Zografu) v. de Macédoine,		61
θῶ	θῇς	etc. sbj. ao. 2 de τίθημι.		26
θωά	θωή	châtiment, peine / tort, dommage		32
Ι, ι	ἰώτα	iôta, 9\up{e lettre de l'alphabet grec ; comme chiffre ιʹ = 10, ͵ι = 10 000.		76
ἵ	ἴ	nom. du pron. réfléchi de la 3\up{e pers., us. aux cas suiv.		60
ἰαλεμίζω	ἰηλεμίζω	se lamenter		11
ἰαλεμίστρια	ἰηλεμίστρια	pleureuse		9
Ἰαλύσιος	Ἰηλύσιος	d'Ialysos		9
Ἰάρϐας	Ἰάρφας	Iarbas ou Iarphas, roi de Numidie,		34
Ἰασονίδης	Ἰησονίδης	le fils de Jason		16
ἰάτειρα	ἰητείρη	adj. f. qui guérit		18
ἰατέον	ἰητέον	vb. d'ἰάομαι,		13
ἰατήριον	ἰητήριον	remède		6
Ἴδη	Ἴδα	Idè ou Ida		10
ἰδρεία	ἰδρείη	science, connaissance		21
ἰδυῖα	ἰδυίη	savante, ingénieuse, seul. dat. pl. dans la locut. ἰδυίῃσι πραπίδεσσιν,		71
ἰδυῖοι	ἰδῦοι	témoins		7
ἱεραπολία	ἱερηπολίη	fonction de prêtre		18
ἱεράω	ἱεράομαι	se consacrer au culte, être prêtre ou prêtresse		47
Ἱερεῖς	Ἱερῆς	les Hiérées ou Hiéres, pple de Thessalie,		41
ἱεροδρόμος	ἱροδρόμος	qui s'épanche en flots sacrés		29
ἱερολογέω	ἱρολογέω	discourir des choses sacrées		28
ἱερολογία	ἱρολογίη	langage sacré ou mystique		25
ἱερουργός	ἱεροεργός	qui accomplit un sacrifice, une cérémonie religieuse		52
ἱεροφοιτάω	ἰεροφοιτέω	fréquenter les lieux saints		27
ἱερωστί	ἱρωστί	adv. saintement, pieusement		27
ἰθαγενής	ἰθαιγενής	né en droite ligne, d'où		24
ἰθυκυφής	ἰθύκυφος	qui est d'abord droit, puis convexe, en parl. de l'épine dorsale, dont la partie inférieure est ἰθύλορδος, la partie supérieure ἰθύκυφος, et l'ensemble ἰθυσκόλιος, c.		166
ἰθυμαχία	ἰθυμαχίη	combat en rase campagne		23
ἰθυωρία	ἰθυωρίη	direction en ligne droite		25
Ἰθωμήτας	Ἰθωμάτας	adj. m. du mt Ithôme		20
Ἱκέτας	Ἰκέτης	Hikétas ou Ikétès, h.		21
ἴκριον	ἰκρίον	d'ord. au pl. échafaudage, d'où		31
ἴκτιν	ἰκτίν	d'où nom. pl. ἰκτῖνες,		22
ἴκτις	ἰκτίς	fouine, animal,		15
ἵλαος	ἵλεως	propice, favorable, en parl. des dieux, / p. suite, de bonne humeur, enjoué		75
ἱλαρά	ἱλαρή	propr. la gaîté, n. d'un remède,		32
Ἱλισίδες	Ἰλισσίδες	les habitantes de l'Hilisos (Ilissus) c. à d. les Muses		55
Ἱλισός	Ἰλισσός	l'Hilisos (Ilissus) cours d'eau de l'Attique,		45
ἴν2	ἑΐν	mesure pour les liquides, équival. à 2 χόες attiques,		53
ἶνις	ἴνις	enfant, fils ou fille		21
ἷξις	ἵξις	venue, arrivée, libre passage / direction, particul. en ligne droite		68
ἰοθαλής	ἰοθαλλής	à la fleur violette		19
Ἰοφῶσσα	Ἰοφώσση	Iophôssa, fille d'Æètès,		24
Ἱπποκλέης	Ἱπποκλῆς	Hippokléès ou Hippoklès, h.		27
ἴσα	ἶσα	pl. neutre adv. d'ἴσος ou ἶσος, v. ce mot.		42
Ἰσαγόρας	Ἰσαγόρης	Isagoras, h.		12
Ἰσεῖον	Ἴσειον	le temple d'Isis		16
ἰσηγορέω	ἰσηγορέομαι	parler avec une égale liberté		29
ἰσημέριος	ἰσαμέριος	qui dure autant de jours, aussi longtemps		41
ἰσθμοῖ	ἱσθμοῖ	adv.		4
ἰσομήτωρ	ἰσομάτωρ	égal à sa mère		14
ἴσον	ἶσον	neutre adv. v. ἴσος.		20
ἴσος	ἶσος	égal en nombre ou en force ; ἴσαι ναῦς, / également réparti / égal, uni / droit, juste, équitable, en parl. de juges, de tribunaux, d'auditeurs, etc. / indifférent / régulier		174
ἱστοϐοεύς	οῆος	timon de charrue		16
ἴστωρ	ἵστωρ	qui sait, qui connaît / p. suite, celui qui connaît la loi, d'où juge / postér. historien		89
Ἴτη	Ἴτης	Itè ou Itès, nourrice de Zeus,		30
ἰψάμην	ἴψομαι	ao. et fut. moy. d'ἴπτω.		24
Ἴψος	Ἰψός	Ipsos, v. de Phrygie,		21
ἴω	ἴῃς, ἴῃ	etc. sbj. d'εἶμι, aller.		24
ἱῶ	ἱῇς, ἱῇ	sbj. d'ἵημι, envoyer.		21
κάγχρυ	καγχρυδίας, καγχρύδιον, καγχρυόεις, κάγχρυς, καγχρυφόρος, καγχρυώδης	lis. κάχρυ, καχρυδίας, etc.		27
καθό	καθ' ὅ	selon que, comme, en tant que / de telle sorte que		50
καθύπερθε	καθύπερθεν	avec idée de lieu / en parl. du temps, avant		44
καθυπέρτατος	κατυπέρτατος	sup. de καθυπέρτερος,		21
Καιδέκιος	Καιδίκιος	lat. Cædicius, n. d'h. rom.		27
Καίλιος λόφος	τὸ Καίλιον ὄρος	etc. = lat. Cælius, le mt Cælius, une des sept collines de Rome.		64
καιρωστίς	καιρωστρίς	tisseuse		8
κἀκεῖ	κἀκεῖθεν, κἀκεῖνος	crases p. καὶ ἐκεῖ, καὶ ἐκεῖθεν, καὶ ἐκεῖνος.		45
κακοεργία	κακοεργίη	méchanceté, méfait		18
κακομητία	κακομητίη	mauvais dessein, fourberie		26
κακοπαθία	κακοπάθεια	mauvais traitement, souffrance, vexation		40
κακοσπορία	κακοσπορίη	mauvaise semence		16
κακοσφυξία	κακοσφυξίη	mauvais pouls		13
κακοφραδία	κακοφραδίη	imprudence, folie		17
κακοχρήσμων	κακοχράσμων	pauvre, indigent, sel. d'autres, insociable		43
καλαϐίς	καλλαϐίς	danse lacédémonienne en l'honneur d'Artémis		43
Καλαϊκοί	Καλλαϊκοί	les Calaïques ou Gallaïques, pple d'Espagne,		44
κάλαϊς	κάλλαϊς	turquoise, pierre précieuse de couleur bleue,		45
κάλανδρα	κάλανδρος	calandre, sorte d'alouette,		27
Καλατίαι	Καλαντίαι	les Kalaties ou Kalanties, pple indien,		39
Καλαύρεια	Καλαυρία	Kalaureia (auj. Poro) î. de la mer Égée,		40
καλλίκρηνος	καλλίκρανος	à la belle source, ou p.-ê. qui est une belle source		52
καλλιόπη	καλλιόπα	adj. f., qui a une belle voix, qui résonne agréablement		55
καλῴδιον	καλώδιον	petite corde		12
Κάμϐης	Κάμϐλης	Kambès ou Kamblès, roi de Lydie,		32
κάμμαρος	κάμμορος	crevette		8
κανάϐευμα	καννάϐευμα	modèle, ébauche		15
κανάϐιος	καννάϐιος	propre à servir de modèle		25
κάναϐος	κάνναϐος	modèle en cire, en terre glaise ou en plâtre à l'usage des sculpteurs, d'où représentation du squelette		103
κάναθρον	κάνναθρον	charrette ou voiture recouverte de nattes de jonc ou d'osier		60
Κάννα	Κάνναι	Canne ou Cannes		15
Κάνταϐροι	Κανταϐροί	les Cantabres, pple d'Espagne,		30
Κανωϐίτης	Κανωϐίτας	adj. m. de Canope		17
καπηλίς	κάπηλις	marchande en détail, particul. cabaretière		42
Καπρατῖναι	Καπρατίναι νόνναι	etc. le septième jour du mois (lat. Quinctiles) à Rome.		55
καρδιώσσω	καρδιώττω	avoir mal au cœur ou à l'estomac		32
Καρικοεργής	Καρικευργής	fait par un Carien, c. à d. fait sans goût		42
καρκινοϐάτης	καρκινοϐήτης	adj. m. qui marche comme une écrevisse		38
καρωτίς	καρωτίδες	les deux artères carotides, qui conduisent le sang au cerveau,		62
Κασθαναία	Κασθαναίη	Kasthanæa, v. de Thessalie,		27
κασία	κασσία	laurier-casse ou faux cannelier, arbre, d'où fausse cannelle ou casse, écorce de cet arbre,		91
Κασιλῖνον	Κασιλίνον	lat. Casilinum, v. de Campanie,		31
Κασσάνδρα	Κασάνδρα	Kassandra ou mieux Kasandra (Cassandre) fille de Priam et d'Hécube,		67
Κάσσανδρος	Κάσανδρος	roi de Macédoine, / autres,		27
Κασσιτερίδες	Καττιτερίδες	les î. Kassitérides (propr. aux mines d'étain)		46
κασσιτέρινος	καττιτέρινος	d'étain		7
κάσσυμα	κάττυμα	propr. ce qu'on coud ou recoud, d'où		36
κασσύω	καττύω	coudre ou recoudre, particul. raccommoder ou ressemeler des chaussures		70
Κάστλων	Καστλών	Kastlôn, v. de Bétique en Espagne,		34
καταϐεϐαιόω	καταϐεϐαιόομαι	confirmer, affirmer		19
κατάγλωσσος	κατάγλωττος	bavard / plein de mots recherchés ou inusités		45
καταδέτης	κατάδετος	lien		4
καταδράσσομαι	καταδράττομαι	s'emparer de, saisir, 		22
καταθαρσύνω	καταθαρρύνω	encourager contre		17
κατακαίω	κατακάω	brûler complètement, consumer entièrement, en parl.		51
κατακάσα	κατάκασσα	courtisane		10
κατακλαίω	κατακλάω	pleurer sur, se lamenter sur / abs. pleurer abondamment / se lamenter auprès de		79
κατάκρηθεν	κατὰ κρῆθεν	adv. depuis la tête ou le sommet, de fond en comble, entièrement		64
κατακρυφή	ά	dissimulation		13
κατακώχιμος	κατοκώχιμος	posssédé comme gage / qui se laisse prendre facilement		54
καταλειτουργέω	καταλῃτουργέω	dépenser pour le service de l'État		34
καταλλάσσω	καταλλάττω	changer, échanger, particul. en parl. d'argent, / réconcilier / échanger / abs. faire un échange d'argent, d'où vendre / faire changer les sentiments, les dispositions, etc.		173
καταλοφάδεια	καταλοφάδια	adv. sur le cou, sur la nuque		29
καταμάσσω	καταμάττω	essuyer avec soin		17
καταμύσσω	καταμύττω	écorcher, déchirer, acc. ; ἀμυχὰς μεγάλας,		42
κατανείφω	κατανίφω	couvrir de neige / couvrir comme de neige / impers. il neige		60
κατανέομαι	κατανεῦμαι	descendre de, venir de, 		24
κατάντησιν	κατ' ἄντησιν	en face		7
καταπάσσω	καταπάττω	saupoudrer, répandre sur		24
καταπελταφέτης	καταπαλταφέτης	un servant de catapulte		23
καταπέλτης	καταπάλτης	catapulte, machine à lancer des traits, / sorte d'entraves, instrument de torture,		82
καταπελτικός	καταπαλτικός	propre à lancer des traits (machine) ; τὰ καταπελτικά,		54
καταπέσσω	καταπέττω	faire cuire, d'où digérer		25
καταπισσόω	καταπιττόω	enduire de poix		15
καταπλάσσω	καταπλάττω	appliquer un enduit, enduire / t. de médecine, appliquer un emplâtre ou un cataplasme		85
καταπλήσσω	καταπλήττω	tr. frapper de stupeur, d'admiration ou de crainte / intr. (au pf. καταπέπληγα) être frappé de stupeur, d'admiration ou de crainte		130
καταπνοή	καταπνοά	souffle sur		11
καταπράσσω	καταπράττω	mener à terme, d'où		19
καταπροΐξομαι	καταπροίξομαι	fut. (seul. fut. et ao.) demeurer impuni (propr. faire gratuitement, c.		71
καταπύγων	κατάπυγον	infâme débauché		15
καταράσσω	καταράττω	jeter à terre, briser contre terre / p. ext. rejeter violemment / intr. se précipiter avec force, tomber avec force, en parl.		125
καταρροπία	καταρροπίη	mouvement descendant, inclinaison		33
κατασπαράσσω	κατασπαράττω	déchirer, 		10
καταστρατοπεδεία	καταστρατοπεδία	séjour dans les camps, vie des camps		36
κατατάσσω	κατατάττω	mettre en ordre, d'où		21
καταῦθι	κατ' αὖθι	là même		7
καταυτόθι	κατ' αὐτόθι	adv. là même		12
κατάφαντος	καταφαντός	qu'on peut ou qu'on doit affirmer		33
καταφοιτάω	καταφοιτέω	descendre habituellement (des montagnes dans la plaine)		55
καταφυλάσσω	καταφυλάττω	observer		8
κατεῖπα	κατεῖπον	ao. 1 et 2		10
κατενῶπα	κατ' ἐνῶπα	en face de, 		12
κατευθύ	κατ' εὐθύ	adv. droit, directement, en droite ligne		40
κατηλυσία	ίη	action de descendre, de s'abattre sur		37
κατηχής	καταχής	retentissant		12
κατοικτείρω	κατοικτίρω	avoir pitié de / intr. s'apitoyer		33
κατόπισθεν	κατόπισθε	(avec idée de lieu) derrière / (avec idée de temps) après, ensuite		66
κατορύσσω	κατορύττω	enfouir, enterrer, 		19
κάτωθε	κάτωθεν	(avec idée de lieu) d'en bas, de dessous / (avec idée de temps) postérieurement, dans la suite		94
κατωμοσία	ίη	témoignage avec serment contre qqn		34
καχορμισία	ίη	mouillage funeste		17
κέ	κέν	, analogue mais non identique à ἄν, différente de cette dernière par la syntaxe, κέ pouvant se construire avec certains temps que ἄν n'admet pas ou admet rarement.		163
Κεγχρεαί	Κεγχρέαι	Kenkhrées (auj. près de Skafiđáki) port de Corinthe sur le golfe Saronique,		75
κελαινώπης	κελαινώπας	adj. m. à l'aspect sombre, impénétrable, fig.		45
κενεαγόρος	κενεηγόρος	diseur de riens, bavard		23
κεντροδήλητις	κεντροδάλητις	adj. f. qui tourmente avec l'aiguillon		38
κέρασος	κερασός	cerisier, arbre,		16
Κερτόνιον	Κερτωνός	Kertonion ou Kertônos, v. de Mysie,		35
κήλη	κάλη	tumeur, particul. hernie / bosse sur le dos d'un buffle		55
κἠπεί	κἤπειτα	crases dor. p. καὶ ἐπεί, καὶ ἔπειτα.		36
κηροδέτης	κηροδέτας	adj. m.		7
